gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.841113269329071,"[array([ 25,  12, 227, 190,  97]), array([14, 11, 38, 22, 20]), array([ 15,   8,  13, 110, 117])]",934.1307,False,4,4,0.7500217720866204,0.04458404859932396,"[<tf.Tensor: shape=(), dtype=float32, numpy=-210.48487854003906>, <tf.Tensor: shape=(), dtype=float32, numpy=-677.7811279296875>, <tf.Tensor: shape=(), dtype=float32, numpy=812.3046264648438>, <tf.Tensor: shape=(), dtype=float32, numpy=271.2161865234375>, <tf.Tensor: shape=(), dtype=float32, numpy=934.1306762695312>, <tf.Tensor: shape=(), dtype=float32, numpy=158.1610107421875>, <tf.Tensor: shape=(), dtype=float32, numpy=332.7407531738281>, <tf.Tensor: shape=(), dtype=float32, numpy=313.5209655761719>, <tf.Tensor: shape=(), dtype=float32, numpy=-1257.393798828125>, <tf.Tensor: shape=(), dtype=float32, numpy=-763.7470092773438>]"
1,0.8809757232666016,"[array([ 6,  0,  5, 50, 97]), array([  3,  19,  51,  69, 112]), array([ 1, 26, 37, 13, 63])]",1008.0506,False,4,4,0.780192781984806,0.04360371389284754,"[<tf.Tensor: shape=(), dtype=float32, numpy=-225.37188720703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-633.6251831054688>, <tf.Tensor: shape=(), dtype=float32, numpy=810.5452880859375>, <tf.Tensor: shape=(), dtype=float32, numpy=268.4669189453125>, <tf.Tensor: shape=(), dtype=float32, numpy=1008.0505981445312>, <tf.Tensor: shape=(), dtype=float32, numpy=115.68115234375>, <tf.Tensor: shape=(), dtype=float32, numpy=332.85809326171875>, <tf.Tensor: shape=(), dtype=float32, numpy=299.7213134765625>, <tf.Tensor: shape=(), dtype=float32, numpy=-1285.909423828125>, <tf.Tensor: shape=(), dtype=float32, numpy=-767.2324829101562>]"
2,0.8888053297996521,"[array([ 6,  0,  5, 50, 97]), array([  3,  19,  51,  69, 112]), array([ 1, 26, 37, 14, 41])]",1008.0913,False,4,4,0.7979120224714279,0.05071117486695314,"[<tf.Tensor: shape=(), dtype=float32, numpy=-225.77870178222656>, <tf.Tensor: shape=(), dtype=float32, numpy=-633.8590698242188>, <tf.Tensor: shape=(), dtype=float32, numpy=810.8023681640625>, <tf.Tensor: shape=(), dtype=float32, numpy=268.6047668457031>, <tf.Tensor: shape=(), dtype=float32, numpy=1008.09130859375>, <tf.Tensor: shape=(), dtype=float32, numpy=116.02918243408203>, <tf.Tensor: shape=(), dtype=float32, numpy=333.15985107421875>, <tf.Tensor: shape=(), dtype=float32, numpy=299.9996337890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-1286.4208984375>, <tf.Tensor: shape=(), dtype=float32, numpy=-767.4850463867188>]"
3,0.9048954248428345,"[array([ 2, 21, 66, 76, 19]), array([ 26,   3, 200, 136, 120]), array([ 21,   6,  72, 110,  46])]",1002.7342,False,4,4,0.8311308726668358,0.03754130407588638,"[<tf.Tensor: shape=(), dtype=float32, numpy=-227.43099975585938>, <tf.Tensor: shape=(), dtype=float32, numpy=-631.7562866210938>, <tf.Tensor: shape=(), dtype=float32, numpy=806.7079467773438>, <tf.Tensor: shape=(), dtype=float32, numpy=265.95831298828125>, <tf.Tensor: shape=(), dtype=float32, numpy=1002.7341918945312>, <tf.Tensor: shape=(), dtype=float32, numpy=110.37902069091797>, <tf.Tensor: shape=(), dtype=float32, numpy=340.5614013671875>, <tf.Tensor: shape=(), dtype=float32, numpy=292.35870361328125>, <tf.Tensor: shape=(), dtype=float32, numpy=-1281.13623046875>, <tf.Tensor: shape=(), dtype=float32, numpy=-757.0575561523438>]"
4,0.9048954248428345,"[array([ 2, 21, 66, 76, 19]), array([ 26,   3, 200, 136, 120]), array([ 21,   6,  72, 110,  46])]",1002.7342,False,4,4,0.838294067978859,0.03556828096036032,"[<tf.Tensor: shape=(), dtype=float32, numpy=-227.43099975585938>, <tf.Tensor: shape=(), dtype=float32, numpy=-631.7562866210938>, <tf.Tensor: shape=(), dtype=float32, numpy=806.7079467773438>, <tf.Tensor: shape=(), dtype=float32, numpy=265.95831298828125>, <tf.Tensor: shape=(), dtype=float32, numpy=1002.7341918945312>, <tf.Tensor: shape=(), dtype=float32, numpy=110.37902069091797>, <tf.Tensor: shape=(), dtype=float32, numpy=340.5614013671875>, <tf.Tensor: shape=(), dtype=float32, numpy=292.35870361328125>, <tf.Tensor: shape=(), dtype=float32, numpy=-1281.13623046875>, <tf.Tensor: shape=(), dtype=float32, numpy=-757.0575561523438>]"
