gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.867398202419281,"[array([12, 13, 82, 56, 44]), array([ 7,  3, 51, 10, 93]), array([ 24,   7,  53, 111,  12])]",966.52496,False,4,4,0.7467124536633492,0.04885995205658532,"[<tf.Tensor: shape=(), dtype=float32, numpy=-226.36111450195312>, <tf.Tensor: shape=(), dtype=float32, numpy=-617.1720581054688>, <tf.Tensor: shape=(), dtype=float32, numpy=776.4420166015625>, <tf.Tensor: shape=(), dtype=float32, numpy=249.5677490234375>, <tf.Tensor: shape=(), dtype=float32, numpy=966.5249633789062>, <tf.Tensor: shape=(), dtype=float32, numpy=130.59219360351562>, <tf.Tensor: shape=(), dtype=float32, numpy=374.74493408203125>, <tf.Tensor: shape=(), dtype=float32, numpy=292.34771728515625>, <tf.Tensor: shape=(), dtype=float32, numpy=-1263.037841796875>, <tf.Tensor: shape=(), dtype=float32, numpy=-764.6891479492188>]"
1,0.8803126215934753,"[array([ 0, 30, 34, 12, 20]), array([ 23,  29,   8,  71, 176]), array([ 12,  28,  62, 130,  61])]",996.71576,False,4,4,0.7675446167588234,0.048399057624454546,"[<tf.Tensor: shape=(), dtype=float32, numpy=-214.16163635253906>, <tf.Tensor: shape=(), dtype=float32, numpy=-644.9313354492188>, <tf.Tensor: shape=(), dtype=float32, numpy=817.6351318359375>, <tf.Tensor: shape=(), dtype=float32, numpy=274.9764709472656>, <tf.Tensor: shape=(), dtype=float32, numpy=996.7157592773438>, <tf.Tensor: shape=(), dtype=float32, numpy=126.62004089355469>, <tf.Tensor: shape=(), dtype=float32, numpy=322.4335021972656>, <tf.Tensor: shape=(), dtype=float32, numpy=298.357666015625>, <tf.Tensor: shape=(), dtype=float32, numpy=-1284.246337890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-771.3324584960938>]"
2,0.8803126215934753,"[array([ 0, 30, 34, 12, 20]), array([ 23,  29,   8,  71, 176]), array([ 12,  28,  62, 130,  61])]",996.71576,False,4,4,0.7914397150278092,0.04459477025914578,"[<tf.Tensor: shape=(), dtype=float32, numpy=-214.16163635253906>, <tf.Tensor: shape=(), dtype=float32, numpy=-644.9313354492188>, <tf.Tensor: shape=(), dtype=float32, numpy=817.6351318359375>, <tf.Tensor: shape=(), dtype=float32, numpy=274.9764709472656>, <tf.Tensor: shape=(), dtype=float32, numpy=996.7157592773438>, <tf.Tensor: shape=(), dtype=float32, numpy=126.62004089355469>, <tf.Tensor: shape=(), dtype=float32, numpy=322.4335021972656>, <tf.Tensor: shape=(), dtype=float32, numpy=298.357666015625>, <tf.Tensor: shape=(), dtype=float32, numpy=-1284.246337890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-771.3324584960938>]"
3,0.8803126215934753,"[array([ 0, 30, 34, 12, 20]), array([ 23,  29,   8,  71, 176]), array([ 12,  28,  62, 130,  61])]",996.71576,False,4,4,0.8031943202018738,0.039470980265291083,"[<tf.Tensor: shape=(), dtype=float32, numpy=-214.16163635253906>, <tf.Tensor: shape=(), dtype=float32, numpy=-644.9313354492188>, <tf.Tensor: shape=(), dtype=float32, numpy=817.6351318359375>, <tf.Tensor: shape=(), dtype=float32, numpy=274.9764709472656>, <tf.Tensor: shape=(), dtype=float32, numpy=996.7157592773438>, <tf.Tensor: shape=(), dtype=float32, numpy=126.62004089355469>, <tf.Tensor: shape=(), dtype=float32, numpy=322.4335021972656>, <tf.Tensor: shape=(), dtype=float32, numpy=298.357666015625>, <tf.Tensor: shape=(), dtype=float32, numpy=-1284.246337890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-771.3324584960938>]"
4,0.894665539264679,"[array([12, 19, 86, 56, 44]), array([25, 18, 33,  0, 70]), array([ 18,   6, 169, 126,  65])]",1025.6659,False,4,4,0.824930077791214,0.03591632273063202,"[<tf.Tensor: shape=(), dtype=float32, numpy=-209.4980926513672>, <tf.Tensor: shape=(), dtype=float32, numpy=-630.5895385742188>, <tf.Tensor: shape=(), dtype=float32, numpy=821.7503662109375>, <tf.Tensor: shape=(), dtype=float32, numpy=270.2025146484375>, <tf.Tensor: shape=(), dtype=float32, numpy=1025.6658935546875>, <tf.Tensor: shape=(), dtype=float32, numpy=101.86317443847656>, <tf.Tensor: shape=(), dtype=float32, numpy=321.82061767578125>, <tf.Tensor: shape=(), dtype=float32, numpy=294.0165100097656>, <tf.Tensor: shape=(), dtype=float32, numpy=-1298.374755859375>, <tf.Tensor: shape=(), dtype=float32, numpy=-770.4522094726562>]"
