gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,1.7827842235565186,"[array([ 30,  10,  41,  62, 138]), array([  1,  28, 147,  88,  76]), array([ 20,  13,  66,  41, 186])]",736.8105,True,3,6,0.7916011437773705,0.16507996901721445,"[<tf.Tensor: shape=(), dtype=float32, numpy=-726.1723022460938>, <tf.Tensor: shape=(), dtype=float32, numpy=-309.92535400390625>, <tf.Tensor: shape=(), dtype=float32, numpy=193.40985107421875>, <tf.Tensor: shape=(), dtype=float32, numpy=726.5071411132812>, <tf.Tensor: shape=(), dtype=float32, numpy=-88.32408905029297>, <tf.Tensor: shape=(), dtype=float32, numpy=401.5577087402344>, <tf.Tensor: shape=(), dtype=float32, numpy=736.8104858398438>, <tf.Tensor: shape=(), dtype=float32, numpy=-255.2891845703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-655.5689086914062>, <tf.Tensor: shape=(), dtype=float32, numpy=-236.0135040283203>]"
1,1.7827842235565186,"[array([ 30,  10,  41,  62, 138]), array([  1,  28, 147,  88,  76]), array([ 20,  13,  66,  41, 186])]",736.8105,True,3,6,0.8121075376868248,0.16130003198607337,"[<tf.Tensor: shape=(), dtype=float32, numpy=-726.1723022460938>, <tf.Tensor: shape=(), dtype=float32, numpy=-309.92535400390625>, <tf.Tensor: shape=(), dtype=float32, numpy=193.40985107421875>, <tf.Tensor: shape=(), dtype=float32, numpy=726.5071411132812>, <tf.Tensor: shape=(), dtype=float32, numpy=-88.32408905029297>, <tf.Tensor: shape=(), dtype=float32, numpy=401.5577087402344>, <tf.Tensor: shape=(), dtype=float32, numpy=736.8104858398438>, <tf.Tensor: shape=(), dtype=float32, numpy=-255.2891845703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-655.5689086914062>, <tf.Tensor: shape=(), dtype=float32, numpy=-236.0135040283203>]"
2,1.7827842235565186,"[array([ 30,  10,  41,  62, 138]), array([  1,  28, 147,  88,  76]), array([ 20,  13,  66,  41, 186])]",736.8105,True,3,6,0.8524302780628205,0.21400608796331974,"[<tf.Tensor: shape=(), dtype=float32, numpy=-726.1723022460938>, <tf.Tensor: shape=(), dtype=float32, numpy=-309.92535400390625>, <tf.Tensor: shape=(), dtype=float32, numpy=193.40985107421875>, <tf.Tensor: shape=(), dtype=float32, numpy=726.5071411132812>, <tf.Tensor: shape=(), dtype=float32, numpy=-88.32408905029297>, <tf.Tensor: shape=(), dtype=float32, numpy=401.5577087402344>, <tf.Tensor: shape=(), dtype=float32, numpy=736.8104858398438>, <tf.Tensor: shape=(), dtype=float32, numpy=-255.2891845703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-655.5689086914062>, <tf.Tensor: shape=(), dtype=float32, numpy=-236.0135040283203>]"
3,1.7827842235565186,"[array([ 30,  10,  41,  62, 138]), array([  1,  28, 147,  88,  76]), array([ 20,  13,  66,  41, 186])]",736.8105,True,3,6,0.8780111938714981,0.2587338057179397,"[<tf.Tensor: shape=(), dtype=float32, numpy=-726.1723022460938>, <tf.Tensor: shape=(), dtype=float32, numpy=-309.92535400390625>, <tf.Tensor: shape=(), dtype=float32, numpy=193.40985107421875>, <tf.Tensor: shape=(), dtype=float32, numpy=726.5071411132812>, <tf.Tensor: shape=(), dtype=float32, numpy=-88.32408905029297>, <tf.Tensor: shape=(), dtype=float32, numpy=401.5577087402344>, <tf.Tensor: shape=(), dtype=float32, numpy=736.8104858398438>, <tf.Tensor: shape=(), dtype=float32, numpy=-255.2891845703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-655.5689086914062>, <tf.Tensor: shape=(), dtype=float32, numpy=-236.0135040283203>]"
4,1.8426470756530762,"[array([ 30,   0,  69,  90, 108]), array([ 29,   8, 147,  84,  76]), array([ 20,  13,  66,  49, 186])]",728.77045,True,3,6,0.9837266027927398,0.37126266647626005,"[<tf.Tensor: shape=(), dtype=float32, numpy=-722.4065551757812>, <tf.Tensor: shape=(), dtype=float32, numpy=-315.9559326171875>, <tf.Tensor: shape=(), dtype=float32, numpy=193.59666442871094>, <tf.Tensor: shape=(), dtype=float32, numpy=728.1951293945312>, <tf.Tensor: shape=(), dtype=float32, numpy=-84.74321746826172>, <tf.Tensor: shape=(), dtype=float32, numpy=405.96221923828125>, <tf.Tensor: shape=(), dtype=float32, numpy=728.7704467773438>, <tf.Tensor: shape=(), dtype=float32, numpy=-246.90257263183594>, <tf.Tensor: shape=(), dtype=float32, numpy=-655.8486938476562>, <tf.Tensor: shape=(), dtype=float32, numpy=-240.8704071044922>]"
