gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.8628618121147156,"[array([ 25,  12, 227, 190,  97]), array([14, 11, 38, 22, 20]), array([ 15,   8,  13, 110, 117])]",1372.4802,False,0,0,0.7357061043381691,0.052138883831209876,"[<tf.Tensor: shape=(), dtype=float32, numpy=1372.480224609375>, <tf.Tensor: shape=(), dtype=float32, numpy=-553.8320922851562>, <tf.Tensor: shape=(), dtype=float32, numpy=478.85650634765625>, <tf.Tensor: shape=(), dtype=float32, numpy=491.8470458984375>, <tf.Tensor: shape=(), dtype=float32, numpy=-431.3950500488281>, <tf.Tensor: shape=(), dtype=float32, numpy=9.23906135559082>, <tf.Tensor: shape=(), dtype=float32, numpy=-343.44219970703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-141.8143768310547>, <tf.Tensor: shape=(), dtype=float32, numpy=-513.6405639648438>, <tf.Tensor: shape=(), dtype=float32, numpy=-263.00714111328125>]"
1,0.8628677725791931,"[array([ 23,   4, 227, 190,  97]), array([14,  8, 38, 22, 20]), array([ 15,   8,  13, 109, 117])]",1361.3857,False,0,0,0.7592266008257866,0.04945825909700803,"[<tf.Tensor: shape=(), dtype=float32, numpy=1361.3857421875>, <tf.Tensor: shape=(), dtype=float32, numpy=-546.1245727539062>, <tf.Tensor: shape=(), dtype=float32, numpy=469.8207092285156>, <tf.Tensor: shape=(), dtype=float32, numpy=476.9866943359375>, <tf.Tensor: shape=(), dtype=float32, numpy=-382.42626953125>, <tf.Tensor: shape=(), dtype=float32, numpy=9.693918228149414>, <tf.Tensor: shape=(), dtype=float32, numpy=-388.41650390625>, <tf.Tensor: shape=(), dtype=float32, numpy=-89.3618392944336>, <tf.Tensor: shape=(), dtype=float32, numpy=-519.0318603515625>, <tf.Tensor: shape=(), dtype=float32, numpy=-286.8639221191406>]"
2,0.8766961097717285,"[array([ 23,   4, 227, 190,  97]), array([14,  8, 38, 22, 20]), array([ 15,   8,  13, 110,  50])]",1346.9174,False,0,0,0.7861520856618881,0.0471563670827882,"[<tf.Tensor: shape=(), dtype=float32, numpy=1346.9173583984375>, <tf.Tensor: shape=(), dtype=float32, numpy=-550.4519653320312>, <tf.Tensor: shape=(), dtype=float32, numpy=461.71771240234375>, <tf.Tensor: shape=(), dtype=float32, numpy=476.19390869140625>, <tf.Tensor: shape=(), dtype=float32, numpy=-378.27978515625>, <tf.Tensor: shape=(), dtype=float32, numpy=14.229990005493164>, <tf.Tensor: shape=(), dtype=float32, numpy=-387.0690002441406>, <tf.Tensor: shape=(), dtype=float32, numpy=-75.52294158935547>, <tf.Tensor: shape=(), dtype=float32, numpy=-520.4866943359375>, <tf.Tensor: shape=(), dtype=float32, numpy=-280.8370056152344>]"
3,0.8972140550613403,"[array([  0,  16, 246, 246, 172]), array([14,  8, 38, 25, 20]), array([ 15,   7,  13, 111,  50])]",1369.455,False,0,0,0.8082079768180848,0.05192744245199463,"[<tf.Tensor: shape=(), dtype=float32, numpy=1369.4549560546875>, <tf.Tensor: shape=(), dtype=float32, numpy=-551.1968383789062>, <tf.Tensor: shape=(), dtype=float32, numpy=465.84832763671875>, <tf.Tensor: shape=(), dtype=float32, numpy=474.9621887207031>, <tf.Tensor: shape=(), dtype=float32, numpy=-401.8985290527344>, <tf.Tensor: shape=(), dtype=float32, numpy=3.697054147720337>, <tf.Tensor: shape=(), dtype=float32, numpy=-355.2707214355469>, <tf.Tensor: shape=(), dtype=float32, numpy=-112.52845001220703>, <tf.Tensor: shape=(), dtype=float32, numpy=-509.93035888671875>, <tf.Tensor: shape=(), dtype=float32, numpy=-271.030029296875>]"
4,0.8972140550613403,"[array([  0,  16, 246, 246, 172]), array([14,  8, 38, 25, 20]), array([ 15,   7,  13, 111,  50])]",1369.455,False,0,0,0.8022272527217865,0.05869870071306577,"[<tf.Tensor: shape=(), dtype=float32, numpy=1369.4549560546875>, <tf.Tensor: shape=(), dtype=float32, numpy=-551.1968383789062>, <tf.Tensor: shape=(), dtype=float32, numpy=465.84832763671875>, <tf.Tensor: shape=(), dtype=float32, numpy=474.9621887207031>, <tf.Tensor: shape=(), dtype=float32, numpy=-401.8985290527344>, <tf.Tensor: shape=(), dtype=float32, numpy=3.697054147720337>, <tf.Tensor: shape=(), dtype=float32, numpy=-355.2707214355469>, <tf.Tensor: shape=(), dtype=float32, numpy=-112.52845001220703>, <tf.Tensor: shape=(), dtype=float32, numpy=-509.93035888671875>, <tf.Tensor: shape=(), dtype=float32, numpy=-271.030029296875>]"
