gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.8582360744476318,"[array([ 3, 30, 34, 12, 20]), array([ 23,  29,  10, 191, 130]), array([ 4, 26, 80, 94,  0])]",1070.5957,False,2,2,0.7396049410104751,0.051645409375543,"[<tf.Tensor: shape=(), dtype=float32, numpy=328.1671447753906>, <tf.Tensor: shape=(), dtype=float32, numpy=105.36935424804688>, <tf.Tensor: shape=(), dtype=float32, numpy=1070.595703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-57.016883850097656>, <tf.Tensor: shape=(), dtype=float32, numpy=-462.8894348144531>, <tf.Tensor: shape=(), dtype=float32, numpy=-379.5313720703125>, <tf.Tensor: shape=(), dtype=float32, numpy=126.57006072998047>, <tf.Tensor: shape=(), dtype=float32, numpy=-177.33665466308594>, <tf.Tensor: shape=(), dtype=float32, numpy=-440.0515441894531>, <tf.Tensor: shape=(), dtype=float32, numpy=-205.87136840820312>]"
1,0.8582360744476318,"[array([ 3, 30, 34, 12, 20]), array([ 23,  29,  10, 191, 130]), array([ 4, 26, 80, 94,  0])]",1070.5957,False,2,2,0.773191574215889,0.04761570129067796,"[<tf.Tensor: shape=(), dtype=float32, numpy=328.1671447753906>, <tf.Tensor: shape=(), dtype=float32, numpy=105.36935424804688>, <tf.Tensor: shape=(), dtype=float32, numpy=1070.595703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-57.016883850097656>, <tf.Tensor: shape=(), dtype=float32, numpy=-462.8894348144531>, <tf.Tensor: shape=(), dtype=float32, numpy=-379.5313720703125>, <tf.Tensor: shape=(), dtype=float32, numpy=126.57006072998047>, <tf.Tensor: shape=(), dtype=float32, numpy=-177.33665466308594>, <tf.Tensor: shape=(), dtype=float32, numpy=-440.0515441894531>, <tf.Tensor: shape=(), dtype=float32, numpy=-205.87136840820312>]"
2,0.8641005158424377,"[array([ 17,  21,  32, 188, 156]), array([ 13,  15,  48,  33, 182]), array([  5,  17,  75, 123, 119])]",1004.9598,False,2,2,0.7985254749655724,0.03792101302149949,"[<tf.Tensor: shape=(), dtype=float32, numpy=348.8068542480469>, <tf.Tensor: shape=(), dtype=float32, numpy=109.92816162109375>, <tf.Tensor: shape=(), dtype=float32, numpy=1004.9597778320312>, <tf.Tensor: shape=(), dtype=float32, numpy=-75.51409149169922>, <tf.Tensor: shape=(), dtype=float32, numpy=-414.14599609375>, <tf.Tensor: shape=(), dtype=float32, numpy=-394.7342529296875>, <tf.Tensor: shape=(), dtype=float32, numpy=65.53118896484375>, <tf.Tensor: shape=(), dtype=float32, numpy=-111.25471496582031>, <tf.Tensor: shape=(), dtype=float32, numpy=-446.8235778808594>, <tf.Tensor: shape=(), dtype=float32, numpy=-170.73876953125>]"
3,0.8967213034629822,"[array([ 3, 30, 34, 12, 20]), array([25, 29, 10, 52, 52]), array([ 8,  6,  3, 64, 17])]",1066.45,False,2,2,0.8064131006598473,0.033518209546641725,"[<tf.Tensor: shape=(), dtype=float32, numpy=318.7513122558594>, <tf.Tensor: shape=(), dtype=float32, numpy=104.79056549072266>, <tf.Tensor: shape=(), dtype=float32, numpy=1066.449951171875>, <tf.Tensor: shape=(), dtype=float32, numpy=-59.31890869140625>, <tf.Tensor: shape=(), dtype=float32, numpy=-470.3702697753906>, <tf.Tensor: shape=(), dtype=float32, numpy=-375.41015625>, <tf.Tensor: shape=(), dtype=float32, numpy=136.51254272460938>, <tf.Tensor: shape=(), dtype=float32, numpy=-172.76893615722656>, <tf.Tensor: shape=(), dtype=float32, numpy=-443.65191650390625>, <tf.Tensor: shape=(), dtype=float32, numpy=-199.36207580566406>]"
4,0.8967213034629822,"[array([ 3, 30, 34, 12, 20]), array([25, 29, 10, 52, 52]), array([ 8,  6,  3, 64, 17])]",1066.45,False,2,2,0.821569012105465,0.03741800242082335,"[<tf.Tensor: shape=(), dtype=float32, numpy=318.7513122558594>, <tf.Tensor: shape=(), dtype=float32, numpy=104.79056549072266>, <tf.Tensor: shape=(), dtype=float32, numpy=1066.449951171875>, <tf.Tensor: shape=(), dtype=float32, numpy=-59.31890869140625>, <tf.Tensor: shape=(), dtype=float32, numpy=-470.3702697753906>, <tf.Tensor: shape=(), dtype=float32, numpy=-375.41015625>, <tf.Tensor: shape=(), dtype=float32, numpy=136.51254272460938>, <tf.Tensor: shape=(), dtype=float32, numpy=-172.76893615722656>, <tf.Tensor: shape=(), dtype=float32, numpy=-443.65191650390625>, <tf.Tensor: shape=(), dtype=float32, numpy=-199.36207580566406>]"
