gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,1.704084038734436,"[array([ 27,  22, 227,  34, 100]), array([ 20,   9, 245, 216,  60]), array([ 25,  17,  85, 190,  83])]",862.8759,True,1,9,0.7612909942865371,0.15856591370228615,"[<tf.Tensor: shape=(), dtype=float32, numpy=152.05154418945312>, <tf.Tensor: shape=(), dtype=float32, numpy=850.5369873046875>, <tf.Tensor: shape=(), dtype=float32, numpy=-382.7458801269531>, <tf.Tensor: shape=(), dtype=float32, numpy=-235.92489624023438>, <tf.Tensor: shape=(), dtype=float32, numpy=-474.1558532714844>, <tf.Tensor: shape=(), dtype=float32, numpy=-414.00018310546875>, <tf.Tensor: shape=(), dtype=float32, numpy=-82.25794982910156>, <tf.Tensor: shape=(), dtype=float32, numpy=-391.47418212890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-111.0525894165039>, <tf.Tensor: shape=(), dtype=float32, numpy=862.8759155273438>]"
1,1.704084038734436,"[array([ 27,  22, 227,  34, 100]), array([ 20,   9, 245, 216,  60]), array([ 25,  17,  85, 190,  83])]",862.8759,True,1,9,0.7721975386142731,0.1608873168723513,"[<tf.Tensor: shape=(), dtype=float32, numpy=152.05154418945312>, <tf.Tensor: shape=(), dtype=float32, numpy=850.5369873046875>, <tf.Tensor: shape=(), dtype=float32, numpy=-382.7458801269531>, <tf.Tensor: shape=(), dtype=float32, numpy=-235.92489624023438>, <tf.Tensor: shape=(), dtype=float32, numpy=-474.1558532714844>, <tf.Tensor: shape=(), dtype=float32, numpy=-414.00018310546875>, <tf.Tensor: shape=(), dtype=float32, numpy=-82.25794982910156>, <tf.Tensor: shape=(), dtype=float32, numpy=-391.47418212890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-111.0525894165039>, <tf.Tensor: shape=(), dtype=float32, numpy=862.8759155273438>]"
2,1.7109193801879883,"[array([ 27,  22, 227,  34, 100]), array([ 20,   9, 245, 216, 101]), array([ 14,  11, 227, 146,  69])]",806.2756,True,1,9,0.846548156440258,0.24699513629240022,"[<tf.Tensor: shape=(), dtype=float32, numpy=87.0859146118164>, <tf.Tensor: shape=(), dtype=float32, numpy=785.2117309570312>, <tf.Tensor: shape=(), dtype=float32, numpy=-371.0577087402344>, <tf.Tensor: shape=(), dtype=float32, numpy=-189.07872009277344>, <tf.Tensor: shape=(), dtype=float32, numpy=-436.4168395996094>, <tf.Tensor: shape=(), dtype=float32, numpy=-337.4291076660156>, <tf.Tensor: shape=(), dtype=float32, numpy=-49.29887771606445>, <tf.Tensor: shape=(), dtype=float32, numpy=-330.7076110839844>, <tf.Tensor: shape=(), dtype=float32, numpy=-180.69793701171875>, <tf.Tensor: shape=(), dtype=float32, numpy=806.2755737304688>]"
3,1.7109193801879883,"[array([ 27,  22, 227,  34, 100]), array([ 20,   9, 245, 216, 101]), array([ 14,  11, 227, 146,  69])]",806.2756,True,1,9,0.8643011197447776,0.2805060503641036,"[<tf.Tensor: shape=(), dtype=float32, numpy=87.0859146118164>, <tf.Tensor: shape=(), dtype=float32, numpy=785.2117309570312>, <tf.Tensor: shape=(), dtype=float32, numpy=-371.0577087402344>, <tf.Tensor: shape=(), dtype=float32, numpy=-189.07872009277344>, <tf.Tensor: shape=(), dtype=float32, numpy=-436.4168395996094>, <tf.Tensor: shape=(), dtype=float32, numpy=-337.4291076660156>, <tf.Tensor: shape=(), dtype=float32, numpy=-49.29887771606445>, <tf.Tensor: shape=(), dtype=float32, numpy=-330.7076110839844>, <tf.Tensor: shape=(), dtype=float32, numpy=-180.69793701171875>, <tf.Tensor: shape=(), dtype=float32, numpy=806.2755737304688>]"
4,1.7109193801879883,"[array([ 27,  22, 227,  34, 100]), array([ 20,   9, 245, 216, 101]), array([ 14,  11, 227, 146,  69])]",806.2756,True,1,9,0.8691846385598183,0.27850775733781424,"[<tf.Tensor: shape=(), dtype=float32, numpy=87.0859146118164>, <tf.Tensor: shape=(), dtype=float32, numpy=785.2117309570312>, <tf.Tensor: shape=(), dtype=float32, numpy=-371.0577087402344>, <tf.Tensor: shape=(), dtype=float32, numpy=-189.07872009277344>, <tf.Tensor: shape=(), dtype=float32, numpy=-436.4168395996094>, <tf.Tensor: shape=(), dtype=float32, numpy=-337.4291076660156>, <tf.Tensor: shape=(), dtype=float32, numpy=-49.29887771606445>, <tf.Tensor: shape=(), dtype=float32, numpy=-330.7076110839844>, <tf.Tensor: shape=(), dtype=float32, numpy=-180.69793701171875>, <tf.Tensor: shape=(), dtype=float32, numpy=806.2755737304688>]"
