gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.828245997428894,"[array([  2,   5,  81, 130,  86]), array([ 21,   8, 150, 232, 164]), array([ 15,  15,  58,  12, 159])]",1084.9463,False,1,1,0.7326657265424729,0.05276579422780583,"[<tf.Tensor: shape=(), dtype=float32, numpy=68.08004760742188>, <tf.Tensor: shape=(), dtype=float32, numpy=1084.9462890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-506.9020690917969>, <tf.Tensor: shape=(), dtype=float32, numpy=-163.10438537597656>, <tf.Tensor: shape=(), dtype=float32, numpy=-671.3363647460938>, <tf.Tensor: shape=(), dtype=float32, numpy=-389.66229248046875>, <tf.Tensor: shape=(), dtype=float32, numpy=-175.00265502929688>, <tf.Tensor: shape=(), dtype=float32, numpy=-528.6945190429688>, <tf.Tensor: shape=(), dtype=float32, numpy=163.38992309570312>, <tf.Tensor: shape=(), dtype=float32, numpy=873.4649047851562>]"
1,0.8289732336997986,"[array([  4,   8, 218, 111,  26]), array([15, 21, 84, 92, 46]), array([ 23,  17, 130,  16,  35])]",950.32697,False,1,1,0.7368834018707275,0.04322552613738906,"[<tf.Tensor: shape=(), dtype=float32, numpy=-22.95730209350586>, <tf.Tensor: shape=(), dtype=float32, numpy=950.3269653320312>, <tf.Tensor: shape=(), dtype=float32, numpy=-432.41485595703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-102.1213607788086>, <tf.Tensor: shape=(), dtype=float32, numpy=-570.5299682617188>, <tf.Tensor: shape=(), dtype=float32, numpy=-316.8584899902344>, <tf.Tensor: shape=(), dtype=float32, numpy=-49.71933364868164>, <tf.Tensor: shape=(), dtype=float32, numpy=-479.1638488769531>, <tf.Tensor: shape=(), dtype=float32, numpy=2.405508279800415>, <tf.Tensor: shape=(), dtype=float32, numpy=787.7108764648438>]"
2,0.8596155047416687,"[array([ 20,  27, 125, 128,  27]), array([ 14,  29, 186, 102, 211]), array([ 15,  26, 130,  16,  35])]",970.2369,False,1,1,0.7612989962100982,0.04599331902382585,"[<tf.Tensor: shape=(), dtype=float32, numpy=-5.835097789764404>, <tf.Tensor: shape=(), dtype=float32, numpy=970.2368774414062>, <tf.Tensor: shape=(), dtype=float32, numpy=-431.32061767578125>, <tf.Tensor: shape=(), dtype=float32, numpy=-104.94530487060547>, <tf.Tensor: shape=(), dtype=float32, numpy=-599.2992553710938>, <tf.Tensor: shape=(), dtype=float32, numpy=-323.4143981933594>, <tf.Tensor: shape=(), dtype=float32, numpy=-80.40269470214844>, <tf.Tensor: shape=(), dtype=float32, numpy=-481.7064208984375>, <tf.Tensor: shape=(), dtype=float32, numpy=14.870767593383789>, <tf.Tensor: shape=(), dtype=float32, numpy=802.5267944335938>]"
3,0.8756802678108215,"[array([  8,   5,  81, 130,  86]), array([ 21,   8, 150, 232, 211]), array([ 15,  26, 132,  16,  38])]",941.18933,False,1,1,0.790737260878086,0.042045903528923484,"[<tf.Tensor: shape=(), dtype=float32, numpy=-22.980226516723633>, <tf.Tensor: shape=(), dtype=float32, numpy=941.1893310546875>, <tf.Tensor: shape=(), dtype=float32, numpy=-432.2919616699219>, <tf.Tensor: shape=(), dtype=float32, numpy=-111.47400665283203>, <tf.Tensor: shape=(), dtype=float32, numpy=-577.0209350585938>, <tf.Tensor: shape=(), dtype=float32, numpy=-302.9163818359375>, <tf.Tensor: shape=(), dtype=float32, numpy=-60.81935501098633>, <tf.Tensor: shape=(), dtype=float32, numpy=-420.7587585449219>, <tf.Tensor: shape=(), dtype=float32, numpy=-6.115449905395508>, <tf.Tensor: shape=(), dtype=float32, numpy=760.143310546875>]"
4,0.8756802678108215,"[array([  8,   5,  81, 130,  86]), array([ 21,   8, 150, 232, 211]), array([ 15,  26, 132,  16,  38])]",941.18933,False,1,1,0.7970485597848892,0.04940380784225811,"[<tf.Tensor: shape=(), dtype=float32, numpy=-22.980226516723633>, <tf.Tensor: shape=(), dtype=float32, numpy=941.1893310546875>, <tf.Tensor: shape=(), dtype=float32, numpy=-432.2919616699219>, <tf.Tensor: shape=(), dtype=float32, numpy=-111.47400665283203>, <tf.Tensor: shape=(), dtype=float32, numpy=-577.0209350585938>, <tf.Tensor: shape=(), dtype=float32, numpy=-302.9163818359375>, <tf.Tensor: shape=(), dtype=float32, numpy=-60.81935501098633>, <tf.Tensor: shape=(), dtype=float32, numpy=-420.7587585449219>, <tf.Tensor: shape=(), dtype=float32, numpy=-6.115449905395508>, <tf.Tensor: shape=(), dtype=float32, numpy=760.143310546875>]"
