gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,1.708560824394226,"[array([25,  3, 12, 60,  6]), array([ 17,   9,  69,  38, 191]), array([ 18,  25, 159, 223, 182])]",838.4191,True,3,6,0.8159164652228356,0.208464267723223,"[<tf.Tensor: shape=(), dtype=float32, numpy=-697.6347045898438>, <tf.Tensor: shape=(), dtype=float32, numpy=-379.6707763671875>, <tf.Tensor: shape=(), dtype=float32, numpy=165.56887817382812>, <tf.Tensor: shape=(), dtype=float32, numpy=757.1796875>, <tf.Tensor: shape=(), dtype=float32, numpy=-95.90557098388672>, <tf.Tensor: shape=(), dtype=float32, numpy=356.2791748046875>, <tf.Tensor: shape=(), dtype=float32, numpy=838.4191284179688>, <tf.Tensor: shape=(), dtype=float32, numpy=-266.165771484375>, <tf.Tensor: shape=(), dtype=float32, numpy=-720.9033813476562>, <tf.Tensor: shape=(), dtype=float32, numpy=-177.67478942871094>]"
1,1.708560824394226,"[array([25,  3, 12, 60,  6]), array([ 17,   9,  69,  38, 191]), array([ 18,  25, 159, 223, 182])]",838.4191,True,3,6,0.8289547801017761,0.19949514082793038,"[<tf.Tensor: shape=(), dtype=float32, numpy=-697.6347045898438>, <tf.Tensor: shape=(), dtype=float32, numpy=-379.6707763671875>, <tf.Tensor: shape=(), dtype=float32, numpy=165.56887817382812>, <tf.Tensor: shape=(), dtype=float32, numpy=757.1796875>, <tf.Tensor: shape=(), dtype=float32, numpy=-95.90557098388672>, <tf.Tensor: shape=(), dtype=float32, numpy=356.2791748046875>, <tf.Tensor: shape=(), dtype=float32, numpy=838.4191284179688>, <tf.Tensor: shape=(), dtype=float32, numpy=-266.165771484375>, <tf.Tensor: shape=(), dtype=float32, numpy=-720.9033813476562>, <tf.Tensor: shape=(), dtype=float32, numpy=-177.67478942871094>]"
2,1.787230134010315,"[array([ 17,   7,  51, 136,  42]), array([ 28,   3,  39, 227, 123]), array([ 23,  11, 222, 188,  81])]",797.71356,True,3,6,0.9474695280194283,0.358854587223977,"[<tf.Tensor: shape=(), dtype=float32, numpy=-713.228759765625>, <tf.Tensor: shape=(), dtype=float32, numpy=-385.8702392578125>, <tf.Tensor: shape=(), dtype=float32, numpy=218.16424560546875>, <tf.Tensor: shape=(), dtype=float32, numpy=785.7022094726562>, <tf.Tensor: shape=(), dtype=float32, numpy=-62.29266357421875>, <tf.Tensor: shape=(), dtype=float32, numpy=383.8984680175781>, <tf.Tensor: shape=(), dtype=float32, numpy=797.7135620117188>, <tf.Tensor: shape=(), dtype=float32, numpy=-267.1293029785156>, <tf.Tensor: shape=(), dtype=float32, numpy=-723.5613403320312>, <tf.Tensor: shape=(), dtype=float32, numpy=-243.89707946777344>]"
3,1.787230134010315,"[array([ 17,   7,  51, 136,  42]), array([ 28,   3,  39, 227, 123]), array([ 23,  11, 222, 188,  81])]",797.71356,True,3,6,1.0297920867800712,0.41708855809075757,"[<tf.Tensor: shape=(), dtype=float32, numpy=-713.228759765625>, <tf.Tensor: shape=(), dtype=float32, numpy=-385.8702392578125>, <tf.Tensor: shape=(), dtype=float32, numpy=218.16424560546875>, <tf.Tensor: shape=(), dtype=float32, numpy=785.7022094726562>, <tf.Tensor: shape=(), dtype=float32, numpy=-62.29266357421875>, <tf.Tensor: shape=(), dtype=float32, numpy=383.8984680175781>, <tf.Tensor: shape=(), dtype=float32, numpy=797.7135620117188>, <tf.Tensor: shape=(), dtype=float32, numpy=-267.1293029785156>, <tf.Tensor: shape=(), dtype=float32, numpy=-723.5613403320312>, <tf.Tensor: shape=(), dtype=float32, numpy=-243.89707946777344>]"
4,1.794679045677185,"[array([ 2, 26, 20, 38, 65]), array([ 18,  12,  71,  45, 195]), array([ 18,  26,   2, 196,  67])]",781.59,True,3,6,0.9230722650885582,0.35103023724708987,"[<tf.Tensor: shape=(), dtype=float32, numpy=-686.0888671875>, <tf.Tensor: shape=(), dtype=float32, numpy=-324.712890625>, <tf.Tensor: shape=(), dtype=float32, numpy=126.80072021484375>, <tf.Tensor: shape=(), dtype=float32, numpy=721.1178588867188>, <tf.Tensor: shape=(), dtype=float32, numpy=-67.92947387695312>, <tf.Tensor: shape=(), dtype=float32, numpy=381.6409606933594>, <tf.Tensor: shape=(), dtype=float32, numpy=781.5900268554688>, <tf.Tensor: shape=(), dtype=float32, numpy=-277.978759765625>, <tf.Tensor: shape=(), dtype=float32, numpy=-633.9307250976562>, <tf.Tensor: shape=(), dtype=float32, numpy=-220.9524383544922>]"
