gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.8719805479049683,"[array([ 16,  17, 184, 141,  88]), array([ 26,   3, 134, 109,  13]), array([ 26,  20, 133, 139,  99])]",986.3326,False,4,4,0.7565815582871437,0.04863360333094088,"[<tf.Tensor: shape=(), dtype=float32, numpy=-249.7640380859375>, <tf.Tensor: shape=(), dtype=float32, numpy=-666.2444458007812>, <tf.Tensor: shape=(), dtype=float32, numpy=772.7457275390625>, <tf.Tensor: shape=(), dtype=float32, numpy=309.91064453125>, <tf.Tensor: shape=(), dtype=float32, numpy=986.3325805664062>, <tf.Tensor: shape=(), dtype=float32, numpy=163.6949462890625>, <tf.Tensor: shape=(), dtype=float32, numpy=326.1319274902344>, <tf.Tensor: shape=(), dtype=float32, numpy=316.8812561035156>, <tf.Tensor: shape=(), dtype=float32, numpy=-1257.793212890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-773.3908081054688>]"
1,0.8719805479049683,"[array([ 16,  17, 184, 141,  88]), array([ 26,   3, 134, 109,  13]), array([ 26,  20, 133, 139,  99])]",986.3326,False,4,4,0.7748559728264809,0.04267552539952136,"[<tf.Tensor: shape=(), dtype=float32, numpy=-249.7640380859375>, <tf.Tensor: shape=(), dtype=float32, numpy=-666.2444458007812>, <tf.Tensor: shape=(), dtype=float32, numpy=772.7457275390625>, <tf.Tensor: shape=(), dtype=float32, numpy=309.91064453125>, <tf.Tensor: shape=(), dtype=float32, numpy=986.3325805664062>, <tf.Tensor: shape=(), dtype=float32, numpy=163.6949462890625>, <tf.Tensor: shape=(), dtype=float32, numpy=326.1319274902344>, <tf.Tensor: shape=(), dtype=float32, numpy=316.8812561035156>, <tf.Tensor: shape=(), dtype=float32, numpy=-1257.793212890625>, <tf.Tensor: shape=(), dtype=float32, numpy=-773.3908081054688>]"
2,0.9290106296539307,"[array([30,  5, 41, 90, 20]), array([ 17,   3, 134, 109,  13]), array([ 26,  20, 133, 143, 100])]",1011.1202,False,4,4,0.8030803337693214,0.037253927932728755,"[<tf.Tensor: shape=(), dtype=float32, numpy=-221.9692840576172>, <tf.Tensor: shape=(), dtype=float32, numpy=-633.3350219726562>, <tf.Tensor: shape=(), dtype=float32, numpy=816.6385498046875>, <tf.Tensor: shape=(), dtype=float32, numpy=265.0058898925781>, <tf.Tensor: shape=(), dtype=float32, numpy=1011.1201782226562>, <tf.Tensor: shape=(), dtype=float32, numpy=113.89009094238281>, <tf.Tensor: shape=(), dtype=float32, numpy=335.76416015625>, <tf.Tensor: shape=(), dtype=float32, numpy=301.2104187011719>, <tf.Tensor: shape=(), dtype=float32, numpy=-1295.133544921875>, <tf.Tensor: shape=(), dtype=float32, numpy=-769.3812866210938>]"
3,0.9290106296539307,"[array([30,  5, 41, 90, 20]), array([ 17,   3, 134, 109,  13]), array([ 26,  20, 133, 143, 100])]",1011.1202,False,4,4,0.8173776656389237,0.034778754177577094,"[<tf.Tensor: shape=(), dtype=float32, numpy=-221.9692840576172>, <tf.Tensor: shape=(), dtype=float32, numpy=-633.3350219726562>, <tf.Tensor: shape=(), dtype=float32, numpy=816.6385498046875>, <tf.Tensor: shape=(), dtype=float32, numpy=265.0058898925781>, <tf.Tensor: shape=(), dtype=float32, numpy=1011.1201782226562>, <tf.Tensor: shape=(), dtype=float32, numpy=113.89009094238281>, <tf.Tensor: shape=(), dtype=float32, numpy=335.76416015625>, <tf.Tensor: shape=(), dtype=float32, numpy=301.2104187011719>, <tf.Tensor: shape=(), dtype=float32, numpy=-1295.133544921875>, <tf.Tensor: shape=(), dtype=float32, numpy=-769.3812866210938>]"
4,0.9290106296539307,"[array([30,  5, 41, 90, 20]), array([ 17,   3, 134, 109,  13]), array([ 26,  20, 133, 143, 100])]",1011.1202,False,4,4,0.8377608001232147,0.029250445401618093,"[<tf.Tensor: shape=(), dtype=float32, numpy=-221.9692840576172>, <tf.Tensor: shape=(), dtype=float32, numpy=-633.3350219726562>, <tf.Tensor: shape=(), dtype=float32, numpy=816.6385498046875>, <tf.Tensor: shape=(), dtype=float32, numpy=265.0058898925781>, <tf.Tensor: shape=(), dtype=float32, numpy=1011.1201782226562>, <tf.Tensor: shape=(), dtype=float32, numpy=113.89009094238281>, <tf.Tensor: shape=(), dtype=float32, numpy=335.76416015625>, <tf.Tensor: shape=(), dtype=float32, numpy=301.2104187011719>, <tf.Tensor: shape=(), dtype=float32, numpy=-1295.133544921875>, <tf.Tensor: shape=(), dtype=float32, numpy=-769.3812866210938>]"
