gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.8496672511100769,"[array([ 20,   2,  11, 140, 231]), array([ 25,  25,  59, 131,  68]), array([ 20,  16, 177,  58,  79])]",1080.5148,False,2,2,0.7438524141907692,0.04278501723499914,"[<tf.Tensor: shape=(), dtype=float32, numpy=373.03240966796875>, <tf.Tensor: shape=(), dtype=float32, numpy=80.99077606201172>, <tf.Tensor: shape=(), dtype=float32, numpy=1080.5147705078125>, <tf.Tensor: shape=(), dtype=float32, numpy=-80.57732391357422>, <tf.Tensor: shape=(), dtype=float32, numpy=-428.7217712402344>, <tf.Tensor: shape=(), dtype=float32, numpy=-397.2400207519531>, <tf.Tensor: shape=(), dtype=float32, numpy=121.54617309570312>, <tf.Tensor: shape=(), dtype=float32, numpy=-165.5509796142578>, <tf.Tensor: shape=(), dtype=float32, numpy=-473.6360778808594>, <tf.Tensor: shape=(), dtype=float32, numpy=-204.15855407714844>]"
1,0.8496672511100769,"[array([ 20,   2,  11, 140, 231]), array([ 25,  25,  59, 131,  68]), array([ 20,  16, 177,  58,  79])]",1080.5148,False,2,2,0.7655294209718704,0.04155290926294167,"[<tf.Tensor: shape=(), dtype=float32, numpy=373.03240966796875>, <tf.Tensor: shape=(), dtype=float32, numpy=80.99077606201172>, <tf.Tensor: shape=(), dtype=float32, numpy=1080.5147705078125>, <tf.Tensor: shape=(), dtype=float32, numpy=-80.57732391357422>, <tf.Tensor: shape=(), dtype=float32, numpy=-428.7217712402344>, <tf.Tensor: shape=(), dtype=float32, numpy=-397.2400207519531>, <tf.Tensor: shape=(), dtype=float32, numpy=121.54617309570312>, <tf.Tensor: shape=(), dtype=float32, numpy=-165.5509796142578>, <tf.Tensor: shape=(), dtype=float32, numpy=-473.6360778808594>, <tf.Tensor: shape=(), dtype=float32, numpy=-204.15855407714844>]"
2,0.8496672511100769,"[array([ 20,   2,  11, 140, 231]), array([ 25,  25,  59, 131,  68]), array([ 20,  16, 177,  58,  79])]",1080.5148,False,2,2,0.7827529802918434,0.038155674304681794,"[<tf.Tensor: shape=(), dtype=float32, numpy=373.03240966796875>, <tf.Tensor: shape=(), dtype=float32, numpy=80.99077606201172>, <tf.Tensor: shape=(), dtype=float32, numpy=1080.5147705078125>, <tf.Tensor: shape=(), dtype=float32, numpy=-80.57732391357422>, <tf.Tensor: shape=(), dtype=float32, numpy=-428.7217712402344>, <tf.Tensor: shape=(), dtype=float32, numpy=-397.2400207519531>, <tf.Tensor: shape=(), dtype=float32, numpy=121.54617309570312>, <tf.Tensor: shape=(), dtype=float32, numpy=-165.5509796142578>, <tf.Tensor: shape=(), dtype=float32, numpy=-473.6360778808594>, <tf.Tensor: shape=(), dtype=float32, numpy=-204.15855407714844>]"
3,0.8595120310783386,"[array([ 20,   0,  81, 165, 219]), array([26,  0, 51, 67, 53]), array([ 13,   4,  52, 212,  79])]",1078.7311,False,2,2,0.8046500861644745,0.03419600827525711,"[<tf.Tensor: shape=(), dtype=float32, numpy=319.5141906738281>, <tf.Tensor: shape=(), dtype=float32, numpy=118.89570617675781>, <tf.Tensor: shape=(), dtype=float32, numpy=1078.7310791015625>, <tf.Tensor: shape=(), dtype=float32, numpy=-59.39360427856445>, <tf.Tensor: shape=(), dtype=float32, numpy=-481.77606201171875>, <tf.Tensor: shape=(), dtype=float32, numpy=-391.6234130859375>, <tf.Tensor: shape=(), dtype=float32, numpy=154.38612365722656>, <tf.Tensor: shape=(), dtype=float32, numpy=-188.8014678955078>, <tf.Tensor: shape=(), dtype=float32, numpy=-454.2616271972656>, <tf.Tensor: shape=(), dtype=float32, numpy=-194.98080444335938>]"
4,0.8887478709220886,"[array([ 19,   2,  11, 140, 231]), array([22, 25, 54, 66, 53]), array([ 10,   0,  59, 212,  79])]",1070.1798,False,2,2,0.8207666501402855,0.03352325811377479,"[<tf.Tensor: shape=(), dtype=float32, numpy=320.88653564453125>, <tf.Tensor: shape=(), dtype=float32, numpy=104.47915649414062>, <tf.Tensor: shape=(), dtype=float32, numpy=1070.1798095703125>, <tf.Tensor: shape=(), dtype=float32, numpy=-54.6027717590332>, <tf.Tensor: shape=(), dtype=float32, numpy=-466.46112060546875>, <tf.Tensor: shape=(), dtype=float32, numpy=-377.3704833984375>, <tf.Tensor: shape=(), dtype=float32, numpy=133.37486267089844>, <tf.Tensor: shape=(), dtype=float32, numpy=-177.82522583007812>, <tf.Tensor: shape=(), dtype=float32, numpy=-437.1905517578125>, <tf.Tensor: shape=(), dtype=float32, numpy=-208.4207763671875>]"
