gen,best fitness,best individual,best confidence,best success,true label,predicted label,average fitness,std fitness,prediction
0,0.8730056881904602,"[array([ 22,   7, 158, 188, 117]), array([ 23,  10, 231, 204, 205]), array([ 26,  10, 145, 224, 210])]",1400.0594,False,0,0,0.7321778833866119,0.047923278512902096,"[<tf.Tensor: shape=(), dtype=float32, numpy=1400.0594482421875>, <tf.Tensor: shape=(), dtype=float32, numpy=-519.6856689453125>, <tf.Tensor: shape=(), dtype=float32, numpy=438.8152770996094>, <tf.Tensor: shape=(), dtype=float32, numpy=449.20806884765625>, <tf.Tensor: shape=(), dtype=float32, numpy=-388.9170227050781>, <tf.Tensor: shape=(), dtype=float32, numpy=-9.67732048034668>, <tf.Tensor: shape=(), dtype=float32, numpy=-375.7771301269531>, <tf.Tensor: shape=(), dtype=float32, numpy=-96.3777847290039>, <tf.Tensor: shape=(), dtype=float32, numpy=-543.5043334960938>, <tf.Tensor: shape=(), dtype=float32, numpy=-247.4712371826172>]"
1,0.8730056881904602,"[array([ 22,   7, 158, 188, 117]), array([ 23,  10, 231, 204, 205]), array([ 26,  10, 145, 224, 210])]",1400.0594,False,0,0,0.7565724924206734,0.04214767868739246,"[<tf.Tensor: shape=(), dtype=float32, numpy=1400.0594482421875>, <tf.Tensor: shape=(), dtype=float32, numpy=-519.6856689453125>, <tf.Tensor: shape=(), dtype=float32, numpy=438.8152770996094>, <tf.Tensor: shape=(), dtype=float32, numpy=449.20806884765625>, <tf.Tensor: shape=(), dtype=float32, numpy=-388.9170227050781>, <tf.Tensor: shape=(), dtype=float32, numpy=-9.67732048034668>, <tf.Tensor: shape=(), dtype=float32, numpy=-375.7771301269531>, <tf.Tensor: shape=(), dtype=float32, numpy=-96.3777847290039>, <tf.Tensor: shape=(), dtype=float32, numpy=-543.5043334960938>, <tf.Tensor: shape=(), dtype=float32, numpy=-247.4712371826172>]"
2,0.899648129940033,"[array([ 30,  19, 183, 188, 112]), array([ 23,  10, 231, 203, 205]), array([ 26,  10, 143, 224, 210])]",1416.0082,False,0,0,0.7737312883138656,0.055146565438331296,"[<tf.Tensor: shape=(), dtype=float32, numpy=1416.0081787109375>, <tf.Tensor: shape=(), dtype=float32, numpy=-523.7666625976562>, <tf.Tensor: shape=(), dtype=float32, numpy=487.1070251464844>, <tf.Tensor: shape=(), dtype=float32, numpy=473.8948974609375>, <tf.Tensor: shape=(), dtype=float32, numpy=-379.6720886230469>, <tf.Tensor: shape=(), dtype=float32, numpy=4.157679080963135>, <tf.Tensor: shape=(), dtype=float32, numpy=-397.461181640625>, <tf.Tensor: shape=(), dtype=float32, numpy=-120.6771469116211>, <tf.Tensor: shape=(), dtype=float32, numpy=-496.1069641113281>, <tf.Tensor: shape=(), dtype=float32, numpy=-337.21026611328125>]"
3,0.899648129940033,"[array([ 30,  19, 183, 188, 112]), array([ 23,  10, 231, 203, 205]), array([ 26,  10, 143, 224, 210])]",1416.0082,False,0,0,0.7946414411067962,0.04750501934516559,"[<tf.Tensor: shape=(), dtype=float32, numpy=1416.0081787109375>, <tf.Tensor: shape=(), dtype=float32, numpy=-523.7666625976562>, <tf.Tensor: shape=(), dtype=float32, numpy=487.1070251464844>, <tf.Tensor: shape=(), dtype=float32, numpy=473.8948974609375>, <tf.Tensor: shape=(), dtype=float32, numpy=-379.6720886230469>, <tf.Tensor: shape=(), dtype=float32, numpy=4.157679080963135>, <tf.Tensor: shape=(), dtype=float32, numpy=-397.461181640625>, <tf.Tensor: shape=(), dtype=float32, numpy=-120.6771469116211>, <tf.Tensor: shape=(), dtype=float32, numpy=-496.1069641113281>, <tf.Tensor: shape=(), dtype=float32, numpy=-337.21026611328125>]"
4,0.899648129940033,"[array([ 30,  19, 183, 188, 112]), array([ 23,  10, 231, 203, 205]), array([ 26,  10, 143, 224, 210])]",1416.0082,False,0,0,0.8075500160455704,0.04173639342852409,"[<tf.Tensor: shape=(), dtype=float32, numpy=1416.0081787109375>, <tf.Tensor: shape=(), dtype=float32, numpy=-523.7666625976562>, <tf.Tensor: shape=(), dtype=float32, numpy=487.1070251464844>, <tf.Tensor: shape=(), dtype=float32, numpy=473.8948974609375>, <tf.Tensor: shape=(), dtype=float32, numpy=-379.6720886230469>, <tf.Tensor: shape=(), dtype=float32, numpy=4.157679080963135>, <tf.Tensor: shape=(), dtype=float32, numpy=-397.461181640625>, <tf.Tensor: shape=(), dtype=float32, numpy=-120.6771469116211>, <tf.Tensor: shape=(), dtype=float32, numpy=-496.1069641113281>, <tf.Tensor: shape=(), dtype=float32, numpy=-337.21026611328125>]"
